benchmark,solver,type,size,time
Varden,OrthTree,0,69,3.000000e-06
Varden,OrthTree,0,9,2.000000e-06
Varden,OrthTree,0,60,3.000000e-06
Varden,OrthTree,0,55,3.000000e-06
Varden,OrthTree,0,15,1.000000e-06
Varden,OrthTree,0,40,2.000000e-06
Varden,OrthTree,0,27,2.000000e-06
Varden,OrthTree,0,13,2.000000e-06
Varden,OrthTree,0,5,2.000000e-06
Varden,OrthTree,0,25,5.000000e-06
Varden,OrthTree,0,95,1.000000e-05
Varden,OrthTree,0,83,3.000000e-06
Varden,OrthTree,0,15,1.000000e-06
Varden,OrthTree,0,68,3.000000e-06
Varden,OrthTree,0,38,2.000000e-06
Varden,OrthTree,0,30,2.000000e-06
Varden,OrthTree,0,12,3.000000e-06
Varden,OrthTree,0,20,4.000000e-06
Varden,OrthTree,0,42,6.000000e-06
Varden,OrthTree,0,32,3.000000e-06
Varden,OrthTree,0,10,2.000000e-06
Varden,OrthTree,0,31,3.000000e-06
Varden,OrthTree,0,21,2.000000e-06
Varden,OrthTree,0,91,8.000000e-06
Varden,OrthTree,0,14,3.000000e-06
Varden,OrthTree,0,77,3.000000e-06
Varden,OrthTree,0,61,3.000000e-06
Varden,OrthTree,0,53,2.000000e-06
Varden,OrthTree,0,41,2.000000e-06
Varden,OrthTree,0,41,2.000000e-06
Varden,OrthTree,0,40,2.000000e-06
Varden,OrthTree,0,30,2.000000e-06
Varden,OrthTree,0,10,2.000000e-06
Varden,OrthTree,0,1,1.000000e-06
Varden,OrthTree,0,12,2.000000e-06
Varden,OrthTree,0,8,2.000000e-06
Varden,OrthTree,0,16,2.000000e-06
Varden,OrthTree,0,74,8.000000e-06
Varden,OrthTree,0,34,3.000000e-06
Varden,OrthTree,0,40,2.000000e-06
Varden,OrthTree,0,31,2.000000e-06
Varden,OrthTree,0,9,1.000000e-06
Varden,OrthTree,0,40,1.100000e-05
Varden,OrthTree,0,33,3.000000e-06
Varden,OrthTree,0,7,4.000000e-06
Varden,OrthTree,0,27,3.000000e-06
Varden,OrthTree,0,96,6.000000e-06
Varden,OrthTree,0,91,3.000000e-06
Varden,OrthTree,0,75,2.000000e-06
Varden,OrthTree,0,26,2.000000e-06
Varden,OrthTree,0,49,3.000000e-06
Varden,OrthTree,0,40,3.000000e-06
Varden,OrthTree,0,29,3.000000e-06
Varden,OrthTree,0,11,3.000000e-06
Varden,OrthTree,0,9,2.000000e-06
Varden,OrthTree,0,16,2.000000e-06
Varden,OrthTree,0,5,1.000000e-06
Varden,OrthTree,0,61,1.100000e-05
Varden,OrthTree,0,38,4.000000e-06
Varden,OrthTree,0,23,4.000000e-06
Varden,OrthTree,0,42,4.000000e-06
Varden,OrthTree,0,42,3.000000e-06
Varden,OrthTree,0,20,2.000000e-06
Varden,OrthTree,0,22,2.000000e-06
Varden,OrthTree,0,74,5.000000e-06
Varden,OrthTree,0,62,3.000000e-06
Varden,OrthTree,0,12,1.000000e-06
Varden,OrthTree,0,50,2.000000e-06
Varden,OrthTree,0,23,2.000000e-06
Varden,OrthTree,0,27,2.000000e-06
Varden,OrthTree,0,12,3.000000e-06
Varden,OrthTree,0,72,9.000000e-06
Varden,OrthTree,0,42,2.000000e-06
Varden,OrthTree,0,3,1.000000e-06
Varden,OrthTree,0,39,3.000000e-06
Varden,OrthTree,0,30,2.000000e-06
Varden,OrthTree,0,80,7.000000e-06
Varden,OrthTree,0,10,2.000000e-06
Varden,OrthTree,0,70,3.000000e-06
Varden,OrthTree,0,55,3.000000e-06
Varden,OrthTree,0,45,2.000000e-06
Varden,OrthTree,0,7,2.000000e-06
Varden,OrthTree,0,38,3.000000e-06
Varden,OrthTree,0,10,1.000000e-06
Varden,OrthTree,0,15,2.000000e-06
Varden,OrthTree,0,15,2.000000e-06
Varden,OrthTree,0,29,3.000000e-06
Varden,OrthTree,1,2754,1.000000e-04
Varden,OrthTree,1,1686,1.500000e-05
Varden,OrthTree,1,1191,1.400000e-05
Varden,OrthTree,1,950,1.100000e-05
Varden,OrthTree,1,241,1.400000e-05
Varden,OrthTree,1,495,9.000000e-06
Varden,OrthTree,1,1068,1.700000e-05
Varden,OrthTree,1,712,1.100000e-05
Varden,OrthTree,1,356,8.000000e-06
Varden,OrthTree,1,1965,8.500000e-05
Varden,OrthTree,1,843,1.300000e-05
Varden,OrthTree,1,1122,1.300000e-05
Varden,OrthTree,1,1028,9.000000e-06
Varden,OrthTree,1,980,1.000000e-05
Varden,OrthTree,1,631,3.300000e-05
Varden,OrthTree,1,9800,3.260000e-04
Varden,OrthTree,1,8510,1.740000e-04
Varden,OrthTree,1,4726,8.400000e-05
Varden,OrthTree,1,3851,5.100000e-05
Varden,OrthTree,1,350,8.000000e-06
Varden,OrthTree,1,3501,3.200000e-05
Varden,OrthTree,1,2667,2.200000e-05
Varden,OrthTree,1,2461,2.200000e-05
Varden,OrthTree,1,645,1.900000e-05
Varden,OrthTree,1,1816,2.300000e-05
Varden,OrthTree,1,761,1.000000e-05
Varden,OrthTree,1,1055,1.200000e-05
Varden,OrthTree,1,404,7.000000e-06
Varden,OrthTree,1,651,8.000000e-06
Varden,OrthTree,1,206,8.000000e-06
Varden,OrthTree,1,834,1.400000e-05
Varden,OrthTree,1,875,2.200000e-05
Varden,OrthTree,1,3784,7.300000e-05
Varden,OrthTree,1,3080,3.100000e-05
Varden,OrthTree,1,3021,2.900000e-05
Varden,OrthTree,1,864,1.200000e-05
Varden,OrthTree,1,2157,1.700000e-05
Varden,OrthTree,1,573,9.000000e-06
Varden,OrthTree,1,1584,1.600000e-05
Varden,OrthTree,1,633,9.000000e-06
Varden,OrthTree,1,951,1.200000e-05
Varden,OrthTree,1,704,9.000000e-06
Varden,OrthTree,1,1290,7.000000e-05
Varden,OrthTree,1,109,6.000000e-06
Varden,OrthTree,1,1181,1.700000e-05
Varden,OrthTree,1,278,5.000000e-06
Varden,OrthTree,1,903,1.100000e-05
Varden,OrthTree,1,5678,2.460000e-04
Varden,OrthTree,1,3505,5.000000e-05
Varden,OrthTree,1,580,1.600000e-05
Varden,OrthTree,1,2925,2.800000e-05
Varden,OrthTree,1,964,1.500000e-05
Varden,OrthTree,1,1961,2.200000e-05
Varden,OrthTree,1,1544,1.800000e-05
Varden,OrthTree,1,954,1.400000e-05
Varden,OrthTree,1,590,9.000000e-06
Varden,OrthTree,1,417,1.100000e-05
Varden,OrthTree,1,2173,6.100000e-05
Varden,OrthTree,1,599,1.100000e-05
Varden,OrthTree,1,1574,1.900000e-05
Varden,OrthTree,1,395,5.000000e-06
Varden,OrthTree,1,1179,1.300000e-05
Varden,OrthTree,1,1171,1.200000e-05
Varden,OrthTree,1,807,1.100000e-05
Varden,OrthTree,1,364,9.000000e-06
Varden,OrthTree,1,1036,6.200000e-05
Varden,OrthTree,1,638,1.600000e-05
Varden,OrthTree,1,398,1.000000e-05
Varden,OrthTree,1,3897,1.660000e-04
Varden,OrthTree,1,3060,4.600000e-05
Varden,OrthTree,1,2455,2.800000e-05
Varden,OrthTree,1,2366,2.600000e-05
Varden,OrthTree,1,1337,1.700000e-05
Varden,OrthTree,1,101,7.000000e-06
Varden,OrthTree,1,1236,1.500000e-05
Varden,OrthTree,1,1173,9.000000e-06
Varden,OrthTree,1,1054,8.000000e-06
Varden,OrthTree,1,1035,9.000000e-06
Varden,OrthTree,1,658,6.000000e-06
Varden,OrthTree,1,377,4.000000e-06
Varden,OrthTree,1,119,3.000000e-06
Varden,OrthTree,1,1029,9.000000e-06
Varden,OrthTree,1,177,7.000000e-06
Varden,OrthTree,1,852,1.200000e-05
Varden,OrthTree,1,605,1.500000e-05
Varden,OrthTree,1,837,3.100000e-05
Varden,OrthTree,1,6999,2.660000e-04
Varden,OrthTree,1,5158,9.800000e-05
Varden,OrthTree,1,1812,3.200000e-05
Varden,OrthTree,1,1339,1.600000e-05
Varden,OrthTree,1,720,1.100000e-05
Varden,OrthTree,1,619,1.100000e-05
Varden,OrthTree,1,473,8.000000e-06
Varden,OrthTree,1,3346,4.800000e-05
Varden,OrthTree,1,495,1.500000e-05
Varden,OrthTree,1,2851,3.500000e-05
Varden,OrthTree,1,1345,1.500000e-05
Varden,OrthTree,1,112,7.000000e-06
Varden,OrthTree,1,1233,1.400000e-05
Varden,OrthTree,1,676,1.000000e-05
Varden,OrthTree,2,208812,2.062000e-03
Varden,OrthTree,2,206058,1.863000e-03
Varden,OrthTree,2,16636,3.110000e-04
Varden,OrthTree,2,189422,1.351000e-03
Varden,OrthTree,2,72661,6.340000e-04
Varden,OrthTree,2,14592,1.640000e-04
Varden,OrthTree,2,58069,4.000000e-04
Varden,OrthTree,2,49260,4.230000e-04
Varden,OrthTree,2,46264,4.000000e-04
Varden,OrthTree,2,37768,3.280000e-04
Varden,OrthTree,2,23257,2.060000e-04
Varden,OrthTree,2,13746,1.650000e-04
Varden,OrthTree,2,14511,1.840000e-04
Varden,OrthTree,2,116761,9.180000e-04
Varden,OrthTree,2,12779,1.790000e-04
Varden,OrthTree,2,103982,7.330000e-04
Varden,OrthTree,2,22836,3.710000e-04
Varden,OrthTree,2,21628,3.130000e-04
Varden,OrthTree,2,15280,2.060000e-04
Varden,OrthTree,2,81146,5.710000e-04
Varden,OrthTree,2,75003,5.270000e-04
Varden,OrthTree,2,69080,4.840000e-04
Varden,OrthTree,2,60826,4.330000e-04
Varden,OrthTree,2,10991,1.800000e-04
Varden,OrthTree,2,49835,4.690000e-04
Varden,OrthTree,2,37975,3.840000e-04
Varden,OrthTree,2,22804,2.920000e-04
Varden,OrthTree,2,12308,1.530000e-04
Varden,OrthTree,2,10496,1.380000e-04
Varden,OrthTree,2,15171,2.130000e-04
Varden,OrthTree,2,11860,1.230000e-04
Varden,OrthTree,2,180321,1.278000e-03
Varden,OrthTree,2,100824,1.119000e-03
Varden,OrthTree,2,24139,4.740000e-04
Varden,OrthTree,2,15406,2.520000e-04
Varden,OrthTree,2,76685,7.070000e-04
Varden,OrthTree,2,52622,5.370000e-04
Varden,OrthTree,2,34179,2.960000e-04
Varden,OrthTree,2,15369,2.440000e-04
Varden,OrthTree,2,18810,2.480000e-04
Varden,OrthTree,2,18443,2.790000e-04
Varden,OrthTree,2,24063,2.180000e-04
Varden,OrthTree,2,19752,1.850000e-04
Varden,OrthTree,2,79497,1.234000e-03
Varden,OrthTree,2,31909,4.800000e-04
Varden,OrthTree,2,31444,3.550000e-04
Varden,OrthTree,2,27074,3.780000e-04
Varden,OrthTree,2,16361,2.430000e-04
Varden,OrthTree,2,10713,1.880000e-04
Varden,OrthTree,2,47588,8.500000e-04
Varden,OrthTree,2,14892,2.200000e-04
Varden,OrthTree,2,32696,5.000000e-04
Varden,OrthTree,2,17602,1.890000e-04
Varden,OrthTree,2,15094,2.040000e-04
Varden,OrthTree,2,381277,3.106000e-03
Varden,OrthTree,2,271070,3.085000e-03
Varden,OrthTree,2,171620,1.548000e-03
Varden,OrthTree,2,66274,4.660000e-04
Varden,OrthTree,2,52684,3.750000e-04
Varden,OrthTree,2,50194,3.750000e-04
Varden,OrthTree,2,40578,2.900000e-04
Varden,OrthTree,2,32307,2.480000e-04
Varden,OrthTree,2,25548,2.580000e-04
Varden,OrthTree,2,14100,1.750000e-04
Varden,OrthTree,2,11448,1.490000e-04
Varden,OrthTree,2,13590,1.810000e-04
Varden,OrthTree,2,105346,8.580000e-04
Varden,OrthTree,2,76448,6.610000e-04
Varden,OrthTree,2,30610,3.300000e-04
Varden,OrthTree,2,16119,1.890000e-04
Varden,OrthTree,2,14491,1.490000e-04
Varden,OrthTree,2,45838,4.330000e-04
Varden,OrthTree,2,34302,3.290000e-04
Varden,OrthTree,2,23429,2.510000e-04
Varden,OrthTree,2,11586,1.440000e-04
Varden,OrthTree,2,11843,1.320000e-04
Varden,OrthTree,2,10873,1.520000e-04
Varden,OrthTree,2,11536,1.630000e-04
Varden,OrthTree,2,28898,3.300000e-04
Varden,OrthTree,2,23907,3.170000e-04
Varden,OrthTree,2,14499,2.120000e-04
Varden,OrthTree,2,99450,9.660000e-04
Varden,OrthTree,2,96261,7.550000e-04
Varden,OrthTree,2,38082,3.680000e-04
Varden,OrthTree,2,12667,1.830000e-04
Varden,OrthTree,2,25415,2.830000e-04
Varden,OrthTree,2,21317,2.220000e-04
Varden,OrthTree,2,15669,1.880000e-04
Varden,OrthTree,2,58179,4.270000e-04
Varden,OrthTree,2,57463,3.710000e-04
Varden,OrthTree,2,15949,2.120000e-04
Varden,OrthTree,2,41514,2.880000e-04
Varden,OrthTree,2,40406,2.350000e-04
Varden,OrthTree,2,39867,2.420000e-04
Varden,OrthTree,2,15851,1.660000e-04
Varden,OrthTree,2,24016,1.740000e-04
Varden,OrthTree,2,22451,1.660000e-04
Varden,OrthTree,2,21130,1.690000e-04
Varden,OrthTree,2,14714,1.280000e-04
Varden,OrthTree,2,110207,2.349000e-03
Uniform,PTree-H,0,41,1.400000e-05
Uniform,PTree-H,0,33,1.000000e-06
Uniform,PTree-H,0,8,1.000000e-06
Uniform,PTree-H,0,70,5.000000e-06
Uniform,PTree-H,0,60,2.000000e-06
Uniform,PTree-H,0,20,2.000000e-06
Uniform,PTree-H,0,40,2.000000e-06
Uniform,PTree-H,0,14,1.000000e-06
Uniform,PTree-H,0,26,1.000000e-06
Uniform,PTree-H,0,10,1.000000e-06
Uniform,PTree-H,0,9,1.000000e-06
Uniform,PTree-H,0,74,9.000000e-06
Uniform,PTree-H,0,72,3.000000e-06
Uniform,PTree-H,0,15,1.000000e-06
Uniform,PTree-H,0,57,1.100000e-05
Uniform,PTree-H,0,32,2.000000e-06
Uniform,PTree-H,0,25,3.000000e-06
Uniform,PTree-H,0,2,3.000000e-06
Uniform,PTree-H,0,61,5.000000e-06
Uniform,PTree-H,0,33,2.000000e-06
Uniform,PTree-H,0,28,3.000000e-06
Uniform,PTree-H,0,59,4.000000e-06
Uniform,PTree-H,0,31,2.000000e-06
Uniform,PTree-H,0,28,3.000000e-06
Uniform,PTree-H,0,85,8.000000e-06
Uniform,PTree-H,0,63,4.000000e-06
Uniform,PTree-H,0,32,4.000000e-06
Uniform,PTree-H,0,31,4.000000e-06
Uniform,PTree-H,0,22,3.000000e-06
Uniform,PTree-H,0,16,3.000000e-06
Uniform,PTree-H,0,20,3.000000e-06
Uniform,PTree-H,0,77,2.000000e-06
Uniform,PTree-H,0,10,2.000000e-06
Uniform,PTree-H,0,67,2.000000e-06
Uniform,PTree-H,0,22,2.000000e-06
Uniform,PTree-H,0,45,2.000000e-06
Uniform,PTree-H,0,18,2.000000e-06
Uniform,PTree-H,0,27,1.000000e-06
Uniform,PTree-H,0,26,3.000000e-06
Uniform,PTree-H,0,27,2.000000e-06
Uniform,PTree-H,0,47,4.000000e-06
Uniform,PTree-H,0,3,1.000000e-06
Uniform,PTree-H,0,44,2.000000e-06
Uniform,PTree-H,0,1,1.000000e-06
Uniform,PTree-H,0,43,2.000000e-06
Uniform,PTree-H,0,25,2.000000e-06
Uniform,PTree-H,0,18,2.000000e-06
Uniform,PTree-H,0,31,4.000000e-06
Uniform,PTree-H,0,43,2.000000e-06
Uniform,PTree-H,0,28,2.000000e-06
Uniform,PTree-H,0,15,2.000000e-06
Uniform,PTree-H,0,70,4.000000e-06
Uniform,PTree-H,0,16,1.000000e-06
Uniform,PTree-H,0,54,2.000000e-06
Uniform,PTree-H,0,25,2.000000e-06
Uniform,PTree-H,0,29,2.000000e-06
Uniform,PTree-H,0,66,3.000000e-06
Uniform,PTree-H,0,47,3.000000e-06
Uniform,PTree-H,0,17,2.000000e-06
Uniform,PTree-H,0,30,2.000000e-06
Uniform,PTree-H,0,19,2.000000e-06
Uniform,PTree-H,0,43,3.000000e-06
Uniform,PTree-H,0,11,2.000000e-06
Uniform,PTree-H,0,32,2.000000e-06
Uniform,PTree-H,0,89,3.000000e-06
Uniform,PTree-H,0,48,2.000000e-06
Uniform,PTree-H,0,13,2.000000e-06
Uniform,PTree-H,0,35,1.000000e-06
Uniform,PTree-H,0,41,2.000000e-06
Uniform,PTree-H,0,3,1.000000e-06
Uniform,PTree-H,0,38,1.000000e-06
Uniform,PTree-H,0,39,3.000000e-06
Uniform,PTree-H,0,52,2.000000e-06
Uniform,PTree-H,0,14,1.000000e-06
Uniform,PTree-H,0,38,2.000000e-06
Uniform,PTree-H,0,25,4.000000e-06
Uniform,PTree-H,0,17,1.000000e-06
Uniform,PTree-H,0,85,4.000000e-06
Uniform,PTree-H,0,77,3.000000e-06
Uniform,PTree-H,0,71,2.000000e-06
Uniform,PTree-H,0,47,2.000000e-06
Uniform,PTree-H,0,17,1.000000e-06
Uniform,PTree-H,0,30,2.000000e-06
Uniform,PTree-H,0,24,2.000000e-06
Uniform,PTree-H,0,6,1.000000e-06
Uniform,PTree-H,0,8,1.000000e-06
Uniform,PTree-H,0,47,3.000000e-06
Uniform,PTree-H,0,26,2.000000e-06
Uniform,PTree-H,0,21,2.000000e-06
Uniform,PTree-H,0,45,4.000000e-06
Uniform,PTree-H,0,23,1.000000e-06
Uniform,PTree-H,0,22,1.000000e-06
Uniform,PTree-H,0,65,3.000000e-06
Uniform,PTree-H,0,64,2.000000e-06
Uniform,PTree-H,0,8,1.000000e-06
Uniform,PTree-H,0,56,2.000000e-06
Uniform,PTree-H,0,24,2.000000e-06
Uniform,PTree-H,0,32,2.000000e-06
Uniform,PTree-H,0,1,1.000000e-06
Uniform,PTree-H,0,32,3.000000e-06
Uniform,PTree-H,1,1329,1.100000e-05
Uniform,PTree-H,1,120,3.000000e-06
Uniform,PTree-H,1,1209,1.700000e-05
Uniform,PTree-H,1,1207,1.700000e-05
Uniform,PTree-H,1,264,5.000000e-06
Uniform,PTree-H,1,943,1.100000e-05
Uniform,PTree-H,1,7174,2.180000e-04
Uniform,PTree-H,1,6187,1.010000e-04
Uniform,PTree-H,1,5202,6.400000e-05
Uniform,PTree-H,1,4632,5.200000e-05
Uniform,PTree-H,1,4102,4.500000e-05
Uniform,PTree-H,1,3159,3.800000e-05
Uniform,PTree-H,1,3001,3.700000e-05
Uniform,PTree-H,1,291,1.700000e-05
Uniform,PTree-H,1,2710,3.600000e-05
Uniform,PTree-H,1,1041,2.700000e-05
Uniform,PTree-H,1,566,2.300000e-05
Uniform,PTree-H,1,475,2.400000e-05
Uniform,PTree-H,1,1669,3.500000e-05
Uniform,PTree-H,1,182,5.000000e-06
Uniform,PTree-H,1,1487,2.500000e-05
Uniform,PTree-H,1,910,2.000000e-05
Uniform,PTree-H,1,577,1.700000e-05
Uniform,PTree-H,1,158,1.500000e-05
Uniform,PTree-H,1,943,4.000000e-05
Uniform,PTree-H,1,530,1.100000e-05
Uniform,PTree-H,1,570,3.700000e-05
Uniform,PTree-H,1,985,2.500000e-05
Uniform,PTree-H,1,987,5.000000e-05
Uniform,PTree-H,1,4052,1.510000e-04
Uniform,PTree-H,1,4042,7.300000e-05
Uniform,PTree-H,1,3507,8.600000e-05
Uniform,PTree-H,1,990,3.600000e-05
Uniform,PTree-H,1,2517,5.300000e-05
Uniform,PTree-H,1,752,1.900000e-05
Uniform,PTree-H,1,1765,3.500000e-05
Uniform,PTree-H,1,968,3.100000e-05
Uniform,PTree-H,1,797,2.500000e-05
Uniform,PTree-H,1,535,1.400000e-05
Uniform,PTree-H,1,8068,2.360000e-04
Uniform,PTree-H,1,698,5.600000e-05
Uniform,PTree-H,1,7370,1.430000e-04
Uniform,PTree-H,1,4308,7.800000e-05
Uniform,PTree-H,1,3722,6.100000e-05
Uniform,PTree-H,1,3682,5.900000e-05
Uniform,PTree-H,1,1114,1.800000e-05
Uniform,PTree-H,1,591,1.900000e-05
Uniform,PTree-H,1,523,1.200000e-05
Uniform,PTree-H,1,2568,4.300000e-05
Uniform,PTree-H,1,1380,3.600000e-05
Uniform,PTree-H,1,1327,3.500000e-05
Uniform,PTree-H,1,1094,2.500000e-05
Uniform,PTree-H,1,803,1.900000e-05
Uniform,PTree-H,1,291,7.000000e-06
Uniform,PTree-H,1,233,2.500000e-05
Uniform,PTree-H,1,1188,2.900000e-05
Uniform,PTree-H,1,736,1.700000e-05
Uniform,PTree-H,1,452,1.000000e-05
Uniform,PTree-H,1,586,1.800000e-05
Uniform,PTree-H,1,3062,7.900000e-05
Uniform,PTree-H,1,1399,4.700000e-05
Uniform,PTree-H,1,608,2.000000e-05
Uniform,PTree-H,1,791,2.500000e-05
Uniform,PTree-H,1,1663,5.800000e-05
Uniform,PTree-H,1,1552,4.900000e-05
Uniform,PTree-H,1,379,1.300000e-05
Uniform,PTree-H,1,1173,3.700000e-05
Uniform,PTree-H,1,125,2.200000e-05
Uniform,PTree-H,1,1048,3.600000e-05
Uniform,PTree-H,1,961,3.500000e-05
Uniform,PTree-H,1,111,5.000000e-06
Uniform,PTree-H,1,4429,1.150000e-04
Uniform,PTree-H,1,279,1.500000e-05
Uniform,PTree-H,1,4150,5.100000e-05
Uniform,PTree-H,1,1910,9.400000e-05
Uniform,PTree-H,1,1258,1.600000e-05
Uniform,PTree-H,1,936,1.400000e-05
Uniform,PTree-H,1,322,7.000000e-06
Uniform,PTree-H,1,652,1.100000e-05
Uniform,PTree-H,1,2240,2.900000e-05
Uniform,PTree-H,1,1912,2.100000e-05
Uniform,PTree-H,1,1162,1.700000e-05
Uniform,PTree-H,1,267,9.000000e-06
Uniform,PTree-H,1,895,1.600000e-05
Uniform,PTree-H,1,750,1.200000e-05
Uniform,PTree-H,1,328,5.000000e-06
Uniform,PTree-H,1,5634,1.560000e-04
Uniform,PTree-H,1,4580,7.100000e-05
Uniform,PTree-H,1,3538,3.800000e-05
Uniform,PTree-H,1,497,7.000000e-06
Uniform,PTree-H,1,3041,3.500000e-05
Uniform,PTree-H,1,1207,1.500000e-05
Uniform,PTree-H,1,182,5.000000e-06
Uniform,PTree-H,1,1025,1.300000e-05
Uniform,PTree-H,1,848,1.200000e-05
Uniform,PTree-H,1,177,7.000000e-06
Uniform,PTree-H,1,1834,2.200000e-05
Uniform,PTree-H,1,1686,2.100000e-05
Uniform,PTree-H,1,266,1.100000e-05
Uniform,PTree-H,1,1420,1.800000e-05
Uniform,PTree-H,2,886107,3.955000e-03
Uniform,PTree-H,2,117161,1.652000e-03
Uniform,PTree-H,2,30686,2.650000e-04
Uniform,PTree-H,2,20623,1.600000e-04
Uniform,PTree-H,2,12555,1.280000e-04
Uniform,PTree-H,2,10063,1.280000e-04
Uniform,PTree-H,2,86475,7.960000e-04
Uniform,PTree-H,2,68283,5.510000e-04
Uniform,PTree-H,2,25403,1.940000e-04
Uniform,PTree-H,2,20939,1.970000e-04
Uniform,PTree-H,2,13346,1.910000e-04
Uniform,PTree-H,2,42880,3.240000e-04
Uniform,PTree-H,2,33010,3.500000e-04
Uniform,PTree-H,2,23151,3.210000e-04
Uniform,PTree-H,2,20681,2.600000e-04
Uniform,PTree-H,2,11832,1.830000e-04
Uniform,PTree-H,2,18192,1.710000e-04
Uniform,PTree-H,2,768946,6.292000e-03
Uniform,PTree-H,2,122361,8.380000e-04
Uniform,PTree-H,2,69713,5.420000e-04
Uniform,PTree-H,2,35328,3.560000e-04
Uniform,PTree-H,2,24523,2.480000e-04
Uniform,PTree-H,2,19625,1.910000e-04
Uniform,PTree-H,2,10805,1.300000e-04
Uniform,PTree-H,2,34385,2.960000e-04
Uniform,PTree-H,2,33808,2.450000e-04
Uniform,PTree-H,2,21266,2.040000e-04
Uniform,PTree-H,2,12504,1.270000e-04
Uniform,PTree-H,2,12542,1.230000e-04
Uniform,PTree-H,2,52648,5.320000e-04
Uniform,PTree-H,2,46535,4.360000e-04
Uniform,PTree-H,2,40708,3.310000e-04
Uniform,PTree-H,2,31664,2.970000e-04
Uniform,PTree-H,2,21808,1.800000e-04
Uniform,PTree-H,2,18330,1.550000e-04
Uniform,PTree-H,2,646585,4.968000e-03
Uniform,PTree-H,2,318721,2.726000e-03
Uniform,PTree-H,2,277088,2.499000e-03
Uniform,PTree-H,2,273780,2.212000e-03
Uniform,PTree-H,2,81882,6.810000e-04
Uniform,PTree-H,2,38564,3.380000e-04
Uniform,PTree-H,2,17957,1.820000e-04
Uniform,PTree-H,2,20607,1.940000e-04
Uniform,PTree-H,2,19448,1.690000e-04
Uniform,PTree-H,2,43318,3.760000e-04
Uniform,PTree-H,2,40456,3.480000e-04
Uniform,PTree-H,2,35989,2.810000e-04
Uniform,PTree-H,2,10216,9.300000e-05
Uniform,PTree-H,2,25773,2.050000e-04
Uniform,PTree-H,2,13091,1.310000e-04
Uniform,PTree-H,2,12682,1.280000e-04
Uniform,PTree-H,2,191898,1.563000e-03
Uniform,PTree-H,2,58255,6.280000e-04
Uniform,PTree-H,2,53521,6.100000e-04
Uniform,PTree-H,2,47160,5.190000e-04
Uniform,PTree-H,2,22335,2.490000e-04
Uniform,PTree-H,2,22075,2.170000e-04
Uniform,PTree-H,2,20514,2.180000e-04
Uniform,PTree-H,2,12176,1.570000e-04
Uniform,PTree-H,2,24825,2.630000e-04
Uniform,PTree-H,2,15482,1.860000e-04
Uniform,PTree-H,2,133643,1.254000e-03
Uniform,PTree-H,2,60978,5.400000e-04
Uniform,PTree-H,2,46989,4.290000e-04
Uniform,PTree-H,2,18948,1.890000e-04
Uniform,PTree-H,2,28041,2.160000e-04
Uniform,PTree-H,2,19426,1.560000e-04
Uniform,PTree-H,2,13989,1.360000e-04
Uniform,PTree-H,2,72665,6.390000e-04
Uniform,PTree-H,2,15652,2.470000e-04
Uniform,PTree-H,2,57013,6.210000e-04
Uniform,PTree-H,2,27543,3.380000e-04
Uniform,PTree-H,2,18166,2.010000e-04
Uniform,PTree-H,2,29470,3.160000e-04
Uniform,PTree-H,2,27878,2.880000e-04
Uniform,PTree-H,2,14438,1.610000e-04
Uniform,PTree-H,2,13440,1.570000e-04
Uniform,PTree-H,2,41633,9.210000e-04
Uniform,PTree-H,2,36561,6.850000e-04
Uniform,PTree-H,2,31674,5.140000e-04
Uniform,PTree-H,2,16893,4.090000e-04
Uniform,PTree-H,2,14781,3.270000e-04
Uniform,PTree-H,2,327864,4.472000e-03
Uniform,PTree-H,2,167854,1.969000e-03
Uniform,PTree-H,2,24553,3.810000e-04
Uniform,PTree-H,2,21326,3.390000e-04
Uniform,PTree-H,2,19357,2.970000e-04
Uniform,PTree-H,2,143301,1.418000e-03
Uniform,PTree-H,2,74575,7.990000e-04
Uniform,PTree-H,2,43585,5.040000e-04
Uniform,PTree-H,2,40821,4.600000e-04
Uniform,PTree-H,2,18830,2.880000e-04
Uniform,PTree-H,2,21991,3.530000e-04
Uniform,PTree-H,2,20340,3.060000e-04
Uniform,PTree-H,2,16112,2.470000e-04
Uniform,PTree-H,2,30990,4.410000e-04
Uniform,PTree-H,2,24020,3.560000e-04
Uniform,PTree-H,2,19205,2.690000e-04
Uniform,PTree-H,2,68726,1.132000e-03
Uniform,PTree-H,2,61163,7.460000e-04
Uniform,CPAM-H,0,41,1.400000e-05
Uniform,CPAM-H,0,33,1.000000e-06
Uniform,CPAM-H,0,8,1.000000e-06
Uniform,CPAM-H,0,70,1.500000e-05
Uniform,CPAM-H,0,60,2.000000e-06
Uniform,CPAM-H,0,20,1.000000e-06
Uniform,CPAM-H,0,40,2.000000e-06
Uniform,CPAM-H,0,14,2.000000e-06
Uniform,CPAM-H,0,26,1.000000e-06
Uniform,CPAM-H,0,10,1.000000e-06
Uniform,CPAM-H,0,9,1.000000e-06
Uniform,CPAM-H,0,74,8.000000e-06
Uniform,CPAM-H,0,72,2.000000e-06
Uniform,CPAM-H,0,15,1.000000e-06
Uniform,CPAM-H,0,57,2.000000e-06
Uniform,CPAM-H,0,32,2.000000e-06
Uniform,CPAM-H,0,25,2.000000e-06
Uniform,CPAM-H,0,2,2.000000e-06
Uniform,CPAM-H,0,61,6.000000e-06
